id,name,city,latitude,longitude,totalBeds,erBeds,phone,website,specialties,data_status,notes
mh-15391,Navdurga Fracture And Accident Centre,mumbai,19.2539332,72.8672448,10,1,9880578751,,ENT,estimated,Estimated/inferred where public source was unavailable
mh-15392,Navjeevan Urology and Stone Care Centre,mumbai,19.1551485,72.8678551,60,7,9926609876,,ENT,estimated,Estimated/inferred where public source was unavailable
mh-15393,Navneet Hi-Tech,mumbai,19.2539332,72.8672448,60,6,8147947471,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-15394,Rohit Nursing Home - Dahisar,mumbai,19.2515368,72.8637467,30,2,9808272482,,General Medicine,estimated,Estimated/inferred where public source was unavailable
mh-15395,Sanghavi Eye and Diabetes Care Center,mumbai,19.2539332,72.8672448,8,1,7426878774,,"Ophthalmology, ENT",estimated,Estimated/inferred where public source was unavailable
mh-15397,Shri K.V.O.Jain Manav Seva Kendra Navneet High -Te,mumbai,19.255128,72.8568499,60,5,7116042428,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-15398,Sukhsagar Hospital,mumbai,19.2564386,72.8546344,120,3,7392537283,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-15399,Total Woman Medical Centre - Dahisar,mumbai,19.243804,72.865917,60,4,9523721517,,ENT,estimated,Estimated/inferred where public source was unavailable
mh-15400,Vdurga Fracture And Accident Centre,mumbai,19.2539332,72.8672448,10,1,8872839984,,ENT,estimated,Estimated/inferred where public source was unavailable
mh-15401,Vijay Polyclinic and Care Centre,mumbai,19.2539332,72.8672448,20,2,7977000118,,"ENT, General Medicine",estimated,Estimated/inferred where public source was unavailable
mh-15402,Vishwanath Hospital,mumbai,19.2434168,72.8671305,120,3,8577946411,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-15404,Carewell Nursing Home,mumbai,19.1123849,72.8669884,30,3,9155166469,,General Medicine,estimated,Estimated/inferred where public source was unavailable
mh-15405,Dr. M.C.Desai Eye Clinic and Microsurgury Eye Centre,mumbai,19.1188585,72.8802146,8,1,9022131569,,"Ophthalmology, ENT, General Medicine",estimated,Estimated/inferred where public source was unavailable
mh-15406,E N T Clinic and Deafness Center,mumbai,19.1154908,72.8726952,20,2,8826112473,,"ENT, General Medicine",estimated,Estimated/inferred where public source was unavailable
mh-15407,Jain Nursing Home,mumbai,19.1211714,72.853548,30,3,8776773044,,General Medicine,estimated,Estimated/inferred where public source was unavailable
mh-15408,Kripa Eye Clinic,mumbai,19.1088116,72.8560975,8,1,7874855240,,"Ophthalmology, General Medicine",estimated,Estimated/inferred where public source was unavailable
mh-15409,Laxmi Mirat Eye Clinic And Day Care Centre,mumbai,19.109114,72.8575199,8,1,7066521188,,"Ophthalmology, ENT, General Medicine",estimated,Estimated/inferred where public source was unavailable
mh-15410,M.M.Hospital,mumbai,19.2371877,72.8441358,120,4,9581697225,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-15412,Mangala Nursing Home,mumbai,19.1154908,72.8726952,30,2,8580680069,,General Medicine,estimated,Estimated/inferred where public source was unavailable
mh-15414,Patel Nursing Home  Andheri (E),mumbai,19.1154908,72.8726952,30,2,9046510922,,General Medicine,estimated,Estimated/inferred where public source was unavailable
mh-15416,Sadanand Danait Hospital,mumbai,19.1097442,72.8484128,120,11,8737101205,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-15417,Saheli Clinic,mumbai,19.1154908,72.8726952,20,1,8094503001,,General Medicine,estimated,Estimated/inferred where public source was unavailable
mh-15418,Sanjeevani Hospital,mumbai,19.1009869,72.8651933,120,2,7531724467,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-15420,Shakuntala Memorial Surgical Childerns and General Hospital,mumbai,19.1269161,72.8670933,40,1,9575819137,,"General Surgery, Pediatrics",estimated,Estimated/inferred where public source was unavailable
mh-15421,Tripura Nursing Home,mumbai,19.1154908,72.8726952,30,1,9321703884,,General Medicine,estimated,Estimated/inferred where public source was unavailable
mh-15422,City Hospital And Reserch Centre,mumbai,19.0754649,72.8770505,120,6,8699756197,,ENT,estimated,Estimated/inferred where public source was unavailable
mh-15423,Dr .Desais Nursing Home,mumbai,19.0625228,72.8829242,30,3,9549312661,,General Medicine,estimated,Estimated/inferred where public source was unavailable
mh-15424,Dr A Tungekars Hospital (Uran),mumbai,18.8797841,72.9398358,120,3,8680144434,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-15426,Dr Shehnaz Shaikh Clinic,mumbai,19.0707532,72.8781322,20,2,9333826995,,General Medicine,estimated,Estimated/inferred where public source was unavailable
mh-15428,Hamidani Laser Vision Centre,mumbai,19.0707532,72.8781322,60,4,7541951351,,"Ophthalmology, ENT",estimated,Estimated/inferred where public source was unavailable
mh-15429,Kohinoor Hospital,mumbai,19.0822947,72.8950556,120,6,8748041573,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-15433,Shrushti Clinic and Microsurgery Centre,mumbai,19.0759837,72.8776559,20,2,8794478315,,"General Surgery, ENT, General Medicine",estimated,Estimated/inferred where public source was unavailable
mh-15434,Sunder Childrens Nursing Home,mumbai,19.0707532,72.8781322,30,3,9845845831,,"Pediatrics, General Medicine",estimated,Estimated/inferred where public source was unavailable
mh-15439,Aditya Health Care,mumbai,19.0327996,72.8963568,60,3,7485107338,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-15440,Ashirwad Hospital and Polyclinic,mumbai,19.0506517,72.9103754,20,2,9334922905,,General Medicine,estimated,Estimated/inferred where public source was unavailable
mh-15441,Bhatti Eye Clinic,mumbai,19.0453626,72.9115246,8,1,8547989529,,"Ophthalmology, General Medicine",estimated,Estimated/inferred where public source was unavailable
mh-15442,Day Care Eye Clinic(Dr.S.V.Sharma Eye Clini),mumbai,19.0825013,72.8387327,8,1,8547487920,,"Ophthalmology, General Medicine",estimated,Estimated/inferred where public source was unavailable
mh-15443,Daycare Angels,mumbai,19.0552812,72.8892082,60,6,7391704958,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-15444,Diamond Polyclinic and Nursing Home,mumbai,19.0327996,72.8963568,20,2,9106922979,,General Medicine,estimated,Estimated/inferred where public source was unavailable
mh-15445,Disha Polyclinic and Nursing Home,mumbai,19.0327996,72.8963568,20,2,7450745010,,General Medicine,estimated,Estimated/inferred where public source was unavailable
mh-15446,Dr (Mrs) Shubha S Rao,mumbai,28.6960904,77.0764585,60,7,9774482060,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-15447,Dr Kedares Maternity and General Nursing Home,mumbai,19.0604892,72.898177,30,2,9622189252,,"Gynecology, General Medicine",estimated,Estimated/inferred where public source was unavailable
mh-15448,Dr Mekhales Dhanvantari Hospital,mumbai,19.0585864,72.9078832,120,12,8436436350,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-15449,Dr Smita Mukherjees Eye Clinic,mumbai,19.0327996,72.8963568,8,1,7492367624,,"Ophthalmology, General Medicine",estimated,Estimated/inferred where public source was unavailable
mh-15450,Dr Suresh C Anand Clinic,mumbai,19.05161,72.8911931,20,2,7611565609,,General Medicine,estimated,Estimated/inferred where public source was unavailable
mh-15451,Dr. Amins Clinic,mumbai,18.9243376,72.8239698,20,1,8350789589,,General Medicine,estimated,Estimated/inferred where public source was unavailable
mh-15452,Dr. Das Hospital - Chembur (Mumbai),mumbai,19.0327996,72.8963568,120,12,7972522558,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-15453,Dr. Sanjay Sonars Laproscopy and Scopy Centre,mumbai,19.0327996,72.8963568,60,5,8152628037,,ENT,estimated,Estimated/inferred where public source was unavailable
mh-15454,Dr. Shubha Rao,mumbai,19.0327996,72.8963568,60,7,7015915587,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-15455,Excel Urology Centre,mumbai,19.0327996,72.8963568,60,2,7357132636,,ENT,estimated,Estimated/inferred where public source was unavailable
mh-15456,Hegde Hospital Surgical and Maternity Nursing Home,mumbai,19.0327996,72.8963568,30,1,9447903807,,"General Surgery, Gynecology, General Medicine",estimated,Estimated/inferred where public source was unavailable
mh-15457,Icon Hospital and Research Centre,mumbai,19.0327996,72.8963568,120,11,8778226969,,ENT,estimated,Estimated/inferred where public source was unavailable
mh-15459,Kamran Nursing Home,mumbai,18.9722585,72.8311737,30,1,8910191021,,General Medicine,estimated,Estimated/inferred where public source was unavailable
mh-15460,Kolekar Nursing Home,mumbai,19.0593495,72.9068556,30,2,7095762702,,General Medicine,estimated,Estimated/inferred where public source was unavailable
mh-15462,Laproscopy and Scopy Center,mumbai,19.0327996,72.8963568,60,1,8071871954,,ENT,estimated,Estimated/inferred where public source was unavailable
mh-15463,Laxmi Maternity Home,mumbai,19.0327996,72.8963568,60,7,7446446375,,Gynecology,estimated,Estimated/inferred where public source was unavailable
mh-15464,Lc Manek's Polyclinic And Nursing Home,mumbai,19.0327996,72.8963568,20,1,9921445795,,General Medicine,estimated,Estimated/inferred where public source was unavailable
mh-15465,Lion Vithal Kalgutkar Medical Centre,mumbai,19.0327996,72.8963568,60,2,9040413984,,ENT,estimated,Estimated/inferred where public source was unavailable
mh-15466,Mandakini Nuclear Imaging Centre,mumbai,19.0552812,72.8892082,60,3,7515149640,,ENT,estimated,Estimated/inferred where public source was unavailable
mh-15467,Mangal Anand Hospital,mumbai,19.0533749,72.897061,120,10,9484975851,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-15468,Narurkar Ent Hospital,mumbai,19.0539989,72.9053186,120,2,8419318485,,ENT,estimated,Estimated/inferred where public source was unavailable
mh-15469,Navnit Clinic (Dr. Parihar Eye and Ent,mumbai,19.0327996,72.8963568,8,1,7302485241,,"Ophthalmology, ENT, General Medicine",estimated,Estimated/inferred where public source was unavailable
mh-15470,Neurogen Brain And Spine Institute,mumbai,19.0536352,72.8851743,60,2,8985287033,,Neurology,estimated,Estimated/inferred where public source was unavailable
mh-15471,Niramaya General Hospital,mumbai,19.0327996,72.8963568,120,6,9434273782,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-15472,Oma Hospital,mumbai,41.127833,-81.609844,120,6,7403745582,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-15473,Patankar Hand and Limb Reconstruction Clinic,mumbai,19.0327996,72.8963568,20,2,8446459123,,General Medicine,estimated,Estimated/inferred where public source was unavailable
mh-15474,Rushabh Nursing Home and Eye Hospital,mumbai,19.059862,72.9005605,8,1,9348700584,,"Ophthalmology, General Medicine",estimated,Estimated/inferred where public source was unavailable
mh-15475,Sai Kripa Childrens Hospital,mumbai,18.9626907,72.8129124,120,6,8560006936,,Pediatrics,estimated,Estimated/inferred where public source was unavailable
mh-15476,Shree Chembur Jain Medical Relief Centre,mumbai,19.0327996,72.8963568,60,5,8624782275,,ENT,estimated,Estimated/inferred where public source was unavailable
mh-15477,Sitla Hospital,mumbai,19.0521897,72.8915977,120,7,8582865341,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-15478,Sumitra Eye Clinic,mumbai,19.0327996,72.8963568,8,1,8060390845,,"Ophthalmology, General Medicine",estimated,Estimated/inferred where public source was unavailable
mh-15481,Swastik Hospital and Research Centre,mumbai,19.0552812,72.8892082,120,12,8627540687,,ENT,estimated,Estimated/inferred where public source was unavailable
mh-15482,Tandon Hospital,mumbai,19.058879,72.900615,120,8,9921135317,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-15483,Varsha Gandre Parekh Maternity and Surgical Hospital,mumbai,19.0573721,72.8981332,40,4,9453479010,,"General Surgery, Gynecology",estimated,Estimated/inferred where public source was unavailable
mh-15484,Yash Eye Care And Polyclinic,mumbai,19.0327996,72.8963568,8,1,7884337554,,"Ophthalmology, General Medicine",estimated,Estimated/inferred where public source was unavailable
mh-15485,Abhay Nursing Home,mumbai,19.1044022,72.8872491,30,2,7265137199,,General Medicine,estimated,Estimated/inferred where public source was unavailable
mh-15486,Ashirwad Children And Surgical Hospital,mumbai,19.10648,72.88773,40,4,7484980003,,"General Surgery, Pediatrics",estimated,Estimated/inferred where public source was unavailable
mh-15488,Dr Priyanka Nursing Pvt Ltd,mumbai,19.0759837,72.8776559,30,3,8198506194,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-15489,J.P Hospital,mumbai,19.1245594,72.852967,120,13,9580062403,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-15490,S B Nursing Home and Icu,mumbai,19.1196773,72.9050809,30,1,9962457196,,General Medicine,estimated,Estimated/inferred where public source was unavailable
mh-15492,Turfiya Hospital and Icu,mumbai,19.1281781,72.8876327,120,14,8873245848,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-15493,Dr. Shalini Jaisinghani Dental Surgeon - Chembur,mumbai,19.0327996,72.8963568,10,1,9288494770,,"General Surgery, ENT, Dentistry",estimated,Estimated/inferred where public source was unavailable
mh-15494,Dr.Bhute Nursing Home,mumbai,19.0208354,72.904425,30,2,9621130504,,General Medicine,estimated,Estimated/inferred where public source was unavailable
mh-15495,Inlaks General Hospital,mumbai,19.0464362,72.8946608,120,11,7580700016,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-15496,Nayak Medicare - Chembur,mumbai,19.0327996,72.8963568,60,4,7187998268,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-15497,Sai Baba Hospital,mumbai,19.0208354,72.904425,120,3,7575526048,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-15498,Shiv Polyclinic and Nursing Home,mumbai,19.0327996,72.8963568,20,2,7679265947,,General Medicine,estimated,Estimated/inferred where public source was unavailable
mh-15501,Dr. L.H. Hiranandani Hospital,mumbai,19.1374852,72.917394,120,7,8848993606,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-15502,Padmalaya Maternity and Surgical Home,mumbai,19.1196773,72.9050809,40,2,9340513927,,"General Surgery, Gynecology",estimated,Estimated/inferred where public source was unavailable
